Date	open	high	low	close	volume	MarketCap
Jul 23, 2018	NT$14,045.51	NT$14,361.22	NT$13,748.63	NT$13,783.03	NT$48,821,885,043	NT$1,390,408,867,881
Jul 22, 2018	NT$14,145.98	NT$14,404.77	NT$14,013.86	NT$14,060.91	NT$40,947,466,632	NT$1,418,153,310,259
Jul 21, 2018	NT$13,786.27	NT$14,318.66	NT$13,636.29	NT$14,145.92	NT$46,016,843,390	NT$1,426,433,747,408
Jul 20, 2018	NT$14,393.18	NT$14,393.18	NT$13,607.62	NT$13,822.46	NT$55,858,983,641	NT$1,393,532,486,918
Jul 19, 2018	NT$14,717.31	NT$14,797.29	NT$14,243.11	NT$14,380.20	NT$63,346,886,560	NT$1,449,472,592,769
Jul 18, 2018	NT$15,305.61	NT$15,690.51	NT$14,496.41	NT$14,684.48	NT$72,474,871,644	NT$1,479,842,195,854
Jul 17, 2018	NT$14,646.67	NT$15,522.37	NT$14,306.13	NT$15,285.07	NT$69,807,645,829	NT$1,540,056,680,599
Jul 16, 2018	NT$13,767.69	NT$14,691.79	NT$13,656.83	NT$14,691.79	NT$56,812,414,836	NT$1,479,975,964,648
Jul 15, 2018	NT$13,323.20	NT$13,876.99	NT$13,263.23	NT$13,750.12	NT$41,268,990,560	NT$1,384,835,861,949
Jul 14, 2018	NT$13,281.26	NT$13,431.74	NT$13,188.43	NT$13,329.40	NT$37,774,075,098	NT$1,342,189,542,380
Jul 13, 2018	NT$13,129.42	NT$13,483.67	NT$13,129.42	NT$13,229.58	NT$45,406,631,758	NT$1,331,866,952,665
Jul 12, 2018	NT$13,682.61	NT$13,682.61	NT$12,956.59	NT$13,179.19	NT$45,826,263,360	NT$1,326,526,486,773
Jul 11, 2018	NT$13,211.43	NT$13,600.64	NT$13,059.16	NT$13,576.38	NT$43,250,200,836	NT$1,366,226,516,907
Jul 10, 2018	NT$14,433.42	NT$14,498.78	NT$13,154.20	NT$13,168.26	NT$54,230,288,385	NT$1,324,884,224,686
Jul 09, 2018	NT$14,875.58	NT$14,935.64	NT$14,458.62	NT$14,504.48	NT$46,670,464,453	NT$1,459,029,051,569
Jul 08, 2018	NT$14,972.64	NT$15,311.34	NT$14,861.55	NT$14,882.91	NT$40,912,271,680	NT$1,496,788,652,329
Jul 07, 2018	NT$14,424.61	NT$14,960.23	NT$14,204.89	NT$14,960.23	NT$41,332,180,027	NT$1,504,259,117,232
Jul 06, 2018	NT$14,475.00	NT$14,636.58	NT$13,964.12	NT$14,464.48	NT$49,666,518,662	NT$1,454,113,720,302
Jul 05, 2018	NT$14,255.99	NT$14,742.23	NT$14,174.90	NT$14,473.36	NT$55,787,235,344	NT$1,454,711,988,337
Jul 04, 2018	NT$14,163.10	NT$14,690.54	NT$13,889.52	NT$14,259.74	NT$47,289,681,292	NT$1,432,949,397,536
Jul 03, 2018	NT$14,515.91	NT$14,774.48	NT$14,124.94	NT$14,174.19	NT$51,419,106,923	NT$1,424,062,848,133
Jul 02, 2018	NT$13,820.76	NT$14,591.43	NT$13,616.32	NT$14,476.22	NT$49,511,807,198	NT$1,454,109,794,534
Jul 01, 2018	NT$13,868.49	NT$13,926.28	NT$13,598.67	NT$13,828.16	NT$46,053,344,182	NT$1,388,727,691,380
Jun 30, 2018	NT$13,288.67	NT$13,976.79	NT$13,288.67	NT$13,866.60	NT$44,963,035,185	NT$1,392,305,393,846
Jun 29, 2018	NT$12,919.75	NT$13,506.94	NT$12,472.16	NT$13,330.10	NT$47,831,457,522	NT$1,338,162,158,117
Jun 28, 2018	NT$13,488.96	NT$13,529.46	NT$12,799.49	NT$12,881.29	NT$41,501,373,908	NT$1,292,844,531,905
Jun 27, 2018	NT$13,148.86	NT$13,513.87	NT$12,923.60	NT$13,456.74	NT$41,643,155,773	NT$1,350,326,487,628
Jun 26, 2018	NT$13,988.78	NT$14,003.35	NT$13,139.82	NT$13,139.82	NT$41,187,874,720	NT$1,318,254,226,594
Jun 25, 2018	NT$13,813.49	NT$14,250.01	NT$13,600.20	NT$13,946.01	NT$121,428,863,574	NT$1,398,847,789,453
Jun 24, 2018	NT$14,384.05	NT$14,401.95	NT$12,920.73	NT$13,866.09	NT$75,457,101,290	NT$1,390,546,141,606
Jun 23, 2018	NT$14,126.70	NT$14,516.17	NT$14,009.12	NT$14,376.53	NT$50,031,858,890	NT$1,441,442,674,653
Jun 22, 2018	NT$15,986.63	NT$15,986.63	NT$13,854.34	NT$14,125.43	NT$67,502,136,146	NT$1,415,974,923,353
Jun 21, 2018	NT$16,180.85	NT$16,400.14	NT$15,813.22	NT$15,906.97	NT$44,100,417,893	NT$1,594,232,832,854
Jun 20, 2018	NT$16,248.34	NT$16,324.05	NT$15,670.92	NT$16,180.81	NT$48,164,859,618	NT$1,621,347,146,940
Jun 19, 2018	NT$15,654.25	NT$16,357.91	NT$15,572.49	NT$16,225.32	NT$52,075,077,287	NT$1,625,472,550,622
Jun 18, 2018	NT$15,047.41	NT$15,722.76	NT$14,887.20	NT$15,635.22	NT$45,615,929,394	NT$1,566,035,947,647
Jun 17, 2018	NT$15,049.73	NT$15,296.24	NT$15,025.26	NT$15,079.50	NT$38,113,063,322	NT$1,510,062,808,237
Jun 16, 2018	NT$14,777.15	NT$15,163.12	NT$14,730.06	NT$15,055.21	NT$39,596,761,074	NT$1,507,323,731,500
Jun 15, 2018	NT$15,552.46	NT$15,577.11	NT$14,566.06	NT$14,671.69	NT$54,032,914,436	NT$1,468,623,781,677
Jun 14, 2018	NT$14,261.49	NT$15,607.92	NT$13,936.10	NT$15,494.55	NT$73,297,277,139	NT$1,550,673,167,366
Jun 13, 2018	NT$14,842.43	NT$14,958.27	NT$13,679.70	NT$14,230.75	NT$61,994,115,821	NT$1,423,902,424,906
Jun 12, 2018	NT$15,885.95	NT$16,072.18	NT$14,649.12	NT$14,816.35	NT$57,636,837,869	NT$1,482,192,720,528
Jun 11, 2018	NT$15,659.11	NT$16,017.16	NT$15,373.05	NT$15,910.53	NT$59,136,548,291	NT$1,591,323,306,885
Jun 10, 2018	NT$17,732.28	NT$17,732.28	NT$15,272.21	NT$15,707.50	NT$66,677,644,800	NT$1,570,689,992,714
Jun 09, 2018	NT$17,928.00	NT$18,157.07	NT$17,828.26	NT$17,828.26	NT$45,328,612,418	NT$1,782,393,668,212
Jun 08, 2018	NT$18,015.56	NT$18,115.78	NT$17,722.47	NT$17,885.65	NT$48,733,780,728	NT$1,787,758,597,181
Jun 07, 2018	NT$18,040.40	NT$18,291.47	NT$17,862.46	NT$17,966.19	NT$55,815,717,130	NT$1,795,436,492,587
Jun 06, 2018	NT$18,185.81	NT$18,226.96	NT$17,772.60	NT$18,092.30	NT$52,344,595,430	NT$1,807,663,310,694
Jun 05, 2018	NT$17,656.80	NT$18,190.12	NT$17,287.12	NT$18,129.81	NT$54,876,252,422	NT$1,811,037,491,651
Jun 04, 2018	NT$18,493.29	NT$18,612.47	NT$17,427.77	NT$17,703.57	NT$56,826,903,128	NT$1,768,098,899,682
Jun 03, 2018	NT$17,621.88	NT$18,612.99	NT$17,621.88	NT$18,428.68	NT$54,617,320,677	NT$1,840,123,454,285
Jun 02, 2018	NT$17,299.11	NT$17,795.28	NT$17,206.51	NT$17,638.25	NT$56,043,144,037	NT$1,760,846,551,003
Jun 01, 2018	NT$17,342.80	NT$17,655.12	NT$17,012.92	NT$17,383.89	NT$58,318,324,739	NT$1,735,093,686,971
May 31, 2018	NT$16,697.39	NT$17,505.83	NT$16,654.60	NT$17,269.85	NT$59,346,740,880	NT$1,723,356,920,904
May 30, 2018	NT$17,051.95	NT$17,542.48	NT$16,408.20	NT$16,834.15	NT$61,789,580,954	NT$1,679,528,168,722
May 29, 2018	NT$15,429.73	NT$17,107.26	NT$15,429.73	NT$16,901.71	NT$69,677,535,950	NT$1,685,919,591,372
May 28, 2018	NT$17,159.26	NT$17,249.21	NT$15,347.86	NT$15,452.18	NT$70,575,016,475	NT$1,541,012,462,606
May 27, 2018	NT$17,614.40	NT$17,668.52	NT$16,846.58	NT$17,139.95	NT$53,538,485,179	NT$1,708,975,226,647
May 26, 2018	NT$17,581.66	NT$18,142.82	NT$17,464.51	NT$17,577.29	NT$50,710,399,958	NT$1,752,222,413,266
May 25, 2018	NT$18,013.62	NT$18,463.74	NT$17,220.37	NT$17,552.73	NT$63,150,280,805	NT$1,749,411,103,054
May 24, 2018	NT$17,491.07	NT$18,277.51	NT$16,673.27	NT$18,006.32	NT$83,518,082,427	NT$1,794,245,747,796
May 23, 2018	NT$19,295.99	NT$19,444.17	NT$17,096.32	NT$17,413.59	NT$89,380,632,428	NT$1,734,829,518,299
May 22, 2018	NT$20,948.62	NT$20,972.50	NT$19,268.61	NT$19,379.76	NT$66,733,428,579	NT$1,930,303,971,448
May 21, 2018	NT$21,462.72	NT$21,525.11	NT$20,723.58	NT$20,924.92	NT$60,006,718,856	NT$2,083,778,281,473
May 20, 2018	NT$20,889.53	NT$21,662.65	NT$20,732.28	NT$21,411.71	NT$64,558,475,605	NT$2,131,811,927,090
May 19, 2018	NT$20,804.20	NT$21,417.97	NT$20,556.34	NT$20,847.84	NT$60,507,011,613	NT$2,075,240,378,013
May 18, 2018	NT$20,092.49	NT$20,777.95	NT$19,844.57	NT$20,758.10	NT$68,930,098,257	NT$2,065,877,707,601
May 17, 2018	NT$21,126.88	NT$21,428.41	NT$19,937.94	NT$20,051.90	NT$70,071,979,338	NT$1,995,181,470,030
May 16, 2018	NT$21,160.47	NT$21,223.62	NT$20,397.06	NT$21,129.48	NT$73,996,670,354	NT$2,101,964,239,581
May 15, 2018	NT$21,773.44	NT$22,008.97	NT$20,875.63	NT$21,110.18	NT$75,137,023,170	NT$2,099,612,401,778
May 14, 2018	NT$21,740.19	NT$22,020.18	NT$20,644.15	NT$21,675.39	NT$89,161,614,175	NT$2,155,382,541,220
May 13, 2018	NT$20,436.58	NT$22,046.62	NT$20,083.99	NT$21,814.17	NT$70,260,752,855	NT$2,168,738,291,256
May 12, 2018	NT$20,219.54	NT$20,562.56	NT$19,154.52	NT$20,403.07	NT$79,360,595,200	NT$2,028,030,926,331
May 11, 2018	NT$21,619.91	NT$21,916.22	NT$19,919.26	NT$20,209.53	NT$97,840,399,040	NT$2,008,376,723,098
May 10, 2018	NT$22,489.32	NT$22,912.73	NT$21,714.90	NT$21,733.22	NT$82,146,873,328	NT$2,159,349,099,469
May 09, 2018	NT$22,434.22	NT$22,631.69	NT$21,408.31	NT$22,415.54	NT$85,751,894,774	NT$2,226,683,318,632
May 08, 2018	NT$22,484.92	NT$23,057.91	NT$21,684.41	NT$22,420.83	NT$86,975,112,213	NT$2,226,749,610,792
May 07, 2018	NT$23,549.47	NT$23,621.28	NT$21,080.92	NT$22,373.57	NT$128,119,707,980	NT$2,221,599,710,532
May 06, 2018	NT$24,211.70	NT$24,774.47	NT$22,692.55	NT$23,506.28	NT$92,136,052,184	NT$2,333,585,871,597
May 05, 2018	NT$23,277.01	NT$24,548.94	NT$23,266.74	NT$24,212.65	NT$90,043,566,720	NT$2,403,210,259,152
May 04, 2018	NT$23,054.68	NT$23,855.18	NT$22,634.92	NT$23,317.32	NT$104,871,610,225	NT$2,313,861,889,073
May 03, 2018	NT$20,441.87	NT$23,352.18	NT$20,441.87	NT$23,209.33	NT$125,372,313,762	NT$2,302,668,806,096
May 02, 2018	NT$20,005.87	NT$20,444.14	NT$19,808.36	NT$20,393.89	NT$83,762,149,905	NT$2,022,920,024,253
May 01, 2018	NT$19,869.17	NT$19,985.93	NT$18,893.50	NT$19,962.52	NT$79,390,983,393	NT$1,979,713,839,130
Apr 30, 2018	NT$20,378.99	NT$20,517.20	NT$19,680.43	NT$19,792.90	NT$84,294,840,446	NT$1,962,488,578,590
Apr 29, 2018	NT$20,218.49	NT$20,627.76	NT$19,822.38	NT$20,365.39	NT$81,019,171,496	NT$2,018,832,250,998
Apr 28, 2018	NT$19,057.67	NT$20,441.10	NT$19,057.67	NT$20,211.57	NT$73,808,758,634	NT$2,003,165,466,222
Apr 27, 2018	NT$19,626.24	NT$20,300.86	NT$19,179.32	NT$19,179.32	NT$77,013,767,089	NT$1,900,470,313,108
Apr 26, 2018	NT$18,343.97	NT$19,682.55	NT$17,926.32	NT$19,671.51	NT$88,562,432,315	NT$1,948,840,257,341
Apr 25, 2018	NT$20,933.28	NT$20,933.28	NT$17,769.88	NT$18,220.01	NT$124,823,041,788	NT$1,804,662,350,433
Apr 24, 2018	NT$19,044.58	NT$20,982.70	NT$19,044.58	NT$20,961.48	NT$106,023,058,842	NT$2,075,769,339,017
Apr 23, 2018	NT$18,315.43	NT$19,067.30	NT$18,310.60	NT$18,944.88	NT$70,373,298,079	NT$1,875,684,222,614
Apr 22, 2018	NT$17,850.81	NT$18,871.23	NT$17,490.04	NT$18,314.40	NT$71,456,076,356	NT$1,812,886,757,787
Apr 21, 2018	NT$18,141.93	NT$18,315.22	NT$17,038.88	NT$17,829.49	NT$76,939,560,402	NT$1,764,522,271,940
Apr 20, 2018	NT$16,693.77	NT$18,184.65	NT$16,467.28	NT$18,096.57	NT$83,748,771,359	NT$1,790,582,552,543
Apr 19, 2018	NT$15,345.93	NT$16,630.06	NT$15,323.21	NT$16,630.06	NT$66,090,177,800	NT$1,645,139,159,284
Apr 18, 2018	NT$14,781.18	NT$15,420.90	NT$14,773.43	NT$15,412.00	NT$51,774,022,860	NT$1,524,323,364,564
Apr 17, 2018	NT$14,999.55	NT$15,201.62	NT$14,747.74	NT$14,757.42	NT$51,657,762,322	NT$1,459,283,393,439
Apr 16, 2018	NT$15,575.93	NT$15,638.08	NT$14,644.32	NT$14,963.32	NT$51,492,379,583	NT$1,479,337,755,086
Apr 15, 2018	NT$14,738.91	NT$15,583.65	NT$14,738.91	NT$15,583.65	NT$50,589,971,341	NT$1,540,346,789,019
Apr 14, 2018	NT$14,437.03	NT$15,006.91	NT$14,310.97	NT$14,697.82	NT$44,522,713,844	NT$1,452,487,371,778
Apr 13, 2018	NT$14,441.70	NT$15,417.15	NT$14,134.19	NT$14,429.25	NT$70,845,314,657	NT$1,425,652,313,533
Apr 12, 2018	NT$12,562.42	NT$14,399.27	NT$12,190.13	NT$14,395.85	NT$73,575,389,440	NT$1,422,055,034,216
Apr 11, 2018	NT$12,111.65	NT$12,564.45	NT$12,037.14	NT$12,564.45	NT$41,995,504,320	NT$1,240,891,653,912
Apr 10, 2018	NT$11,681.57	NT$12,163.48	NT$11,519.78	NT$12,115.37	NT$34,979,412,000	NT$1,196,293,854,684
Apr 09, 2018	NT$11,753.13	NT$12,585.64	NT$11,452.68	NT$11,684.78	NT$43,346,395,269	NT$1,153,537,293,370
Apr 08, 2018	NT$11,307.67	NT$11,801.52	NT$11,303.54	NT$11,740.49	NT$27,803,977,232	NT$1,158,798,858,815
Apr 07, 2018	NT$10,857.32	NT$11,522.13	NT$10,844.30	NT$11,295.09	NT$27,891,538,384	NT$1,114,607,903,763
Apr 06, 2018	NT$11,190.29	NT$11,262.33	NT$10,727.74	NT$10,826.39	NT$28,276,244,760	NT$1,068,136,617,958
Apr 05, 2018	NT$11,087.23	NT$11,313.94	NT$10,791.60	NT$11,183.09	NT$35,328,854,948	NT$1,103,100,407,346
Apr 04, 2018	NT$12,135.96	NT$12,164.72	NT$10,936.16	NT$11,088.64	NT$37,523,165,869	NT$1,093,555,597,078
Apr 03, 2018	NT$11,275.81	NT$12,197.42	NT$11,165.77	NT$12,137.01	NT$39,692,662,337	NT$1,196,698,031,123
Apr 02, 2018	NT$11,001.40	NT$11,449.68	NT$10,940.38	NT$11,196.28	NT$31,936,880,313	NT$1,103,714,632,202
Apr 01, 2018	NT$11,509.64	NT$11,604.50	NT$10,540.52	NT$10,998.35	NT$36,417,034,281	NT$1,083,978,653,183
Mar 31, 2018	NT$11,444.45	NT$12,124.27	NT$11,385.03	NT$11,486.55	NT$38,357,934,160	NT$1,131,861,690,605
Mar 30, 2018	NT$11,232.15	NT$11,931.39	NT$10,729.43	NT$11,486.54	NT$54,664,853,177	NT$1,131,625,735,755
Mar 29, 2018	NT$13,056.46	NT$13,136.24	NT$11,242.20	NT$11,246.72	NT$57,410,532,436	NT$1,107,769,414,139
Mar 28, 2018	NT$13,134.54	NT$13,598.91	NT$12,976.15	NT$13,017.51	NT$44,167,115,487	NT$1,281,921,321,525
Mar 27, 2018	NT$14,232.87	NT$14,287.21	NT$13,081.11	NT$13,085.32	NT$47,035,132,810	NT$1,288,332,940,383
Mar 26, 2018	NT$15,297.12	NT$15,358.16	NT$13,726.03	NT$14,295.30	NT$47,817,601,760	NT$1,407,172,932,584
Mar 25, 2018	NT$15,250.91	NT$15,633.65	NT$15,045.38	NT$15,297.12	NT$33,587,688,491	NT$1,505,476,245,195
Mar 24, 2018	NT$15,830.62	NT$15,912.61	NT$15,349.44	NT$15,359.91	NT$37,930,391,303	NT$1,511,343,038,380
Mar 23, 2018	NT$15,751.61	NT$15,769.79	NT$14,942.33	NT$15,744.46	NT$46,576,702,550	NT$1,548,858,299,611
Mar 22, 2018	NT$16,340.90	NT$16,790.42	NT$15,206.72	NT$15,689.68	NT$44,288,504,730	NT$1,543,151,201,528
Mar 21, 2018	NT$16,299.44	NT$17,188.81	NT$16,050.83	NT$16,376.17	NT$51,929,364,776	NT$1,610,335,669,036
Mar 20, 2018	NT$16,222.88	NT$16,525.00	NT$15,187.88	NT$16,236.08	NT$53,433,435,200	NT$1,596,230,400,269
Mar 19, 2018	NT$15,913.92	NT$16,247.96	NT$15,113.23	NT$16,207.96	NT$59,588,197,736	NT$1,593,135,360,533
Mar 18, 2018	NT$16,059.90	NT$16,059.90	NT$13,394.54	NT$15,681.54	NT$78,182,958,705	NT$1,541,072,904,090
Mar 17, 2018	NT$17,516.65	NT$17,734.21	NT$15,985.83	NT$16,093.05	NT$36,909,753,927	NT$1,581,186,289,185
Mar 16, 2018	NT$17,818.03	NT$18,149.77	NT$17,121.48	NT$17,523.52	NT$41,280,319,216	NT$1,721,375,803,252
Mar 15, 2018	NT$17,943.46	NT$18,112.06	NT$16,912.27	NT$17,840.30	NT$51,669,105,574	NT$1,752,126,624,722
Mar 14, 2018	NT$20,216.08	NT$20,554.32	NT$17,375.64	NT$17,966.17	NT$52,953,448,320	NT$1,764,121,283,774
Mar 13, 2018	NT$20,425.16	NT$20,881.03	NT$19,962.83	NT$20,210.84	NT$41,717,883,888	NT$1,984,115,359,086
Mar 12, 2018	NT$21,185.25	NT$21,714.82	NT$19,982.17	NT$20,466.56	NT$51,617,423,128	NT$2,008,802,927,726
Mar 11, 2018	NT$20,037.84	NT$21,514.96	NT$19,535.25	NT$21,149.71	NT$45,691,202,391	NT$2,075,423,506,645
Mar 10, 2018	NT$21,349.15	NT$21,871.68	NT$19,961.32	NT$20,083.98	NT$44,822,217,440	NT$1,970,430,456,965
Mar 09, 2018	NT$20,594.74	NT$21,385.42	NT$19,008.33	NT$21,378.38	NT$65,492,240,764	NT$2,096,986,362,272
Mar 08, 2018	NT$22,030.73	NT$22,651.26	NT$20,379.65	NT$20,626.34	NT$55,375,871,234	NT$2,022,799,783,512
Mar 07, 2018	NT$23,858.78	NT$24,131.67	NT$21,236.24	NT$22,004.50	NT$63,585,348,374	NT$2,157,507,018,210
Mar 06, 2018	NT$24,988.66	NT$24,988.66	NT$23,704.25	NT$23,909.70	NT$56,867,828,285	NT$2,343,816,376,108
Mar 05, 2018	NT$25,370.85	NT$25,460.82	NT$24,980.82	NT$24,985.62	NT$55,565,004,852	NT$2,448,775,794,672
Mar 04, 2018	NT$25,067.41	NT$25,411.84	NT$24,601.72	NT$25,374.60	NT$49,712,286,383	NT$2,486,382,643,490
Mar 03, 2018	NT$25,082.78	NT$25,426.60	NT$25,038.75	NT$25,097.83	NT$49,754,154,392	NT$2,458,756,224,101
Mar 02, 2018	NT$25,533.10	NT$25,668.23	NT$24,966.59	NT$25,096.37	NT$55,485,666,443	NT$2,458,099,534,440
Mar 01, 2018	NT$25,117.96	NT$25,830.70	NT$24,997.89	NT$25,592.96	NT$54,827,980,482	NT$2,506,209,898,055
Feb 28, 2018	NT$25,702.40	NT$26,058.80	NT$25,034.61	NT$25,036.81	NT$57,497,479,417	NT$2,451,237,444,014
Feb 27, 2018	NT$25,417.27	NT$26,173.45	NT$25,321.83	NT$25,647.97	NT$59,982,378,875	NT$2,510,546,519,110
Feb 26, 2018	NT$24,748.05	NT$25,776.12	NT$24,661.41	NT$25,451.80	NT$59,858,285,440	NT$2,490,825,065,350
Feb 25, 2018	NT$24,545.78	NT$24,945.99	NT$24,046.42	NT$24,702.24	NT$48,157,110,400	NT$2,416,966,778,532
Feb 24, 2018	NT$25,192.98	NT$25,717.49	NT$23,934.40	NT$24,576.66	NT$56,333,198,264	NT$2,404,182,330,605
Feb 23, 2018	NT$23,764.02	NT$25,952.28	NT$23,272.28	NT$25,304.32	NT$68,365,867,231	NT$2,474,846,736,525
Feb 22, 2018	NT$24,820.53	NT$25,599.81	NT$23,458.78	NT$23,756.21	NT$62,846,715,023	NT$2,322,945,024,914
Feb 21, 2018	NT$26,215.14	NT$26,749.92	NT$24,351.28	NT$24,920.30	NT$74,227,789,524	NT$2,436,264,681,579
Feb 20, 2018	NT$27,383.26	NT$28,012.96	NT$25,914.42	NT$25,984.56	NT$73,865,991,389	NT$2,539,772,743,794
Feb 19, 2018	NT$26,785.52	NT$27,834.91	NT$26,782.20	NT$27,430.60	NT$63,036,056,450	NT$2,680,552,214,898
Feb 18, 2018	NT$28,286.50	NT$28,565.02	NT$26,603.75	NT$26,850.07	NT$74,608,017,945	NT$2,623,272,694,926
Feb 17, 2018	NT$27,455.32	NT$28,380.83	NT$27,339.25	NT$28,308.76	NT$73,399,950,780	NT$2,765,211,008,224
Feb 16, 2018	NT$27,063.92	NT$27,504.54	NT$26,573.54	NT$27,336.77	NT$68,600,315,937	NT$2,669,705,542,974
Feb 15, 2018	NT$26,911.89	NT$27,734.05	NT$26,544.31	NT$27,297.86	NT$84,491,516,197	NT$2,665,349,127,459
Feb 14, 2018	NT$24,770.30	NT$27,180.50	NT$24,770.30	NT$27,096.36	NT$82,688,158,838	NT$2,645,116,396,960
Feb 13, 2018	NT$25,463.33	NT$25,504.81	NT$24,278.29	NT$24,759.30	NT$60,961,633,046	NT$2,416,478,374,217
Feb 12, 2018	NT$23,957.89	NT$25,670.21	NT$23,957.89	NT$25,458.33	NT$65,746,548,982	NT$2,484,182,807,315
Feb 11, 2018	NT$25,185.73	NT$25,185.73	NT$23,102.79	NT$23,877.68	NT$72,883,714,783	NT$2,329,456,576,890
Feb 10, 2018	NT$25,865.11	NT$26,888.99	NT$24,197.66	NT$25,218.76	NT$85,893,835,707	NT$2,459,782,813,387
Feb 09, 2018	NT$24,045.30	NT$25,970.27	NT$23,174.36	NT$25,966.19	NT$73,322,200,900	NT$2,532,146,305,066
Feb 08, 2018	NT$22,188.53	NT$24,808.34	NT$22,188.53	NT$24,007.54	NT$108,857,624,231	NT$2,340,659,849,472
Feb 07, 2018	NT$23,119.23	NT$24,896.75	NT$21,159.69	NT$22,143.48	NT$113,959,367,884	NT$2,158,467,642,598
Feb 06, 2018	NT$20,737.40	NT$23,336.46	NT$16,831.05	NT$23,239.27	NT$190,991,827,863	NT$2,264,806,375,025
Feb 05, 2018	NT$24,504.35	NT$25,140.85	NT$18,917.69	NT$20,483.47	NT$125,302,169,727	NT$1,995,819,080,196
Feb 04, 2018	NT$28,264.74	NT$28,392.64	NT$23,588.38	NT$24,456.18	NT$87,814,738,406	NT$2,382,398,289,684
Feb 03, 2018	NT$26,932.88	NT$29,063.93	NT$24,837.32	NT$28,245.76	NT$95,033,965,875	NT$2,750,985,761,641
Feb 02, 2018	NT$30,237.23	NT$30,237.23	NT$22,127.71	NT$26,734.51	NT$195,981,081,976	NT$2,603,255,474,820
Feb 01, 2018	NT$32,616.20	NT$33,839.42	NT$28,695.66	NT$30,209.99	NT$153,314,835,570	NT$2,941,054,369,237
Jan 31, 2018	NT$31,296.18	NT$32,978.32	NT$30,227.06	NT$32,675.90	NT$109,792,147,510	NT$3,180,448,365,409
Jan 30, 2018	NT$34,546.99	NT$34,561.58	NT$30,895.45	NT$31,250.22	NT$119,846,814,566	NT$3,041,040,999,365
Jan 29, 2018	NT$36,280.22	NT$36,571.23	NT$34,021.40	NT$34,407.86	NT$108,112,541,218	NT$3,347,621,419,790
Jan 28, 2018	NT$32,319.45	NT$36,563.37	NT$32,319.45	NT$36,221.51	NT$156,173,632,635	NT$3,523,331,044,156
Jan 27, 2018	NT$30,690.65	NT$32,615.96	NT$30,294.43	NT$32,182.52	NT$87,293,431,365	NT$3,129,789,901,695
Jan 26, 2018	NT$30,594.62	NT$31,405.48	NT$28,969.53	NT$30,666.41	NT$105,140,927,725	NT$2,981,718,746,274
Jan 25, 2018	NT$30,925.88	NT$32,131.25	NT$30,097.48	NT$30,716.75	NT$117,807,878,857	NT$2,985,985,892,731
Jan 24, 2018	NT$28,908.39	NT$31,102.93	NT$28,274.03	NT$30,995.79	NT$115,461,769,126	NT$3,012,480,754,644
Jan 23, 2018	NT$29,346.87	NT$29,903.90	NT$26,902.78	NT$28,822.54	NT$103,944,554,694	NT$2,800,671,482,913
Jan 22, 2018	NT$31,088.50	NT$32,082.71	NT$27,417.77	NT$29,554.03	NT$112,237,924,857	NT$2,871,144,145,491
Jan 21, 2018	NT$33,908.81	NT$33,908.81	NT$29,971.83	NT$30,795.73	NT$99,116,538,221	NT$2,991,130,865,213
Jan 20, 2018	NT$30,659.88	NT$34,244.17	NT$30,659.88	NT$33,893.26	NT$116,636,050,260	NT$3,291,310,867,303
Jan 19, 2018	NT$30,394.43	NT$32,297.00	NT$29,652.61	NT$30,698.13	NT$120,666,907,768	NT$2,980,400,141,086
Jan 18, 2018	NT$30,040.88	NT$32,519.66	NT$28,602.12	NT$30,627.26	NT$175,507,043,817	NT$2,972,887,740,114
Jan 17, 2018	NT$31,347.74	NT$32,201.03	NT$23,065.31	NT$29,956.89	NT$252,389,851,431	NT$2,907,201,646,166
Jan 16, 2018	NT$38,170.07	NT$38,170.07	NT$25,853.97	NT$31,114.41	NT$248,195,378,115	NT$3,018,787,919,237
Jan 15, 2018	NT$40,387.01	NT$41,137.82	NT$38,179.82	NT$38,218.87	NT$141,439,282,247	NT$3,707,334,653,465
Jan 14, 2018	NT$41,337.46	NT$41,428.57	NT$38,046.09	NT$40,429.06	NT$143,215,421,553	NT$3,920,974,124,274
Jan 13, 2018	NT$37,580.50	NT$42,384.59	NT$37,580.50	NT$41,306.10	NT$169,989,166,479	NT$4,005,153,768,575
Jan 12, 2018	NT$34,272.64	NT$38,348.53	NT$33,142.34	NT$37,672.71	NT$154,522,639,434	NT$3,652,079,688,214
Jan 11, 2018	NT$37,512.64	NT$39,560.01	NT$33,580.60	NT$34,165.14	NT$214,052,390,960	NT$3,311,332,893,365
Jan 10, 2018	NT$38,396.44	NT$41,852.40	NT$36,219.04	NT$37,081.85	NT$272,099,055,411	NT$3,593,245,347,394
Jan 09, 2018	NT$33,835.65	NT$39,001.93	NT$33,820.59	NT$38,374.82	NT$235,180,205,555	NT$3,717,726,740,996
Jan 08, 2018	NT$34,137.40	NT$37,340.23	NT$29,946.04	NT$33,850.63	NT$249,075,442,111	NT$3,278,712,953,259
Jan 07, 2018	NT$30,706.21	NT$33,949.33	NT$30,706.21	NT$33,949.33	NT$163,977,269,084	NT$3,287,584,459,271
Jan 06, 2018	NT$29,297.33	NT$31,227.30	NT$29,281.67	NT$30,667.06	NT$137,255,750,206	NT$2,969,085,904,611
Jan 05, 2018	NT$28,857.81	NT$31,804.66	NT$28,283.31	NT$29,507.57	NT$197,654,156,045	NT$2,856,203,743,088
