Date,tic,open,high,low,close,volume,macd,rsi,cci,adx
20180717,Bitcoin,205619.98,225377.31,203927.34,223357.61,181893138896,553.9765113417525,54.269038808082314,199.99265495903228,27.36271877855717
20180717,Ethereum,14646.67,15522.37,14306.13,15285.07,69807645829,-249.11513650454253,49.324668161059755,78.34833905756842,4.938988815759861
20180717,Monero,4124.21,4483.72,4118.44,4395.46,1223163777,-27.896868527868264,49.626719096177574,143.06622286478336,17.386387745709104
20180718,Bitcoin,223556.17,230269.3,222491.17,225251.03,186520214979,2430.878163205867,54.824387667761634,240.97136256754942,32.39533919730703
20180718,Ethereum,15305.61,15690.51,14496.41,14684.48,72474871644,-186.7791206701604,47.44005352888368,73.59860393004082,7.587620011391133
20180718,Monero,4402.66,4564.47,4220.82,4271.25,942662928,-3.1748061328016774,48.47012307791218,134.07344150298889,20.88376252168935
20180719,Bitcoin,225927.87,229487.86,223394.28,228642.72,156523216841,4144.245005399018,55.818618649986256,221.47553987423478,32.39533919730703
20180719,Ethereum,14717.31,14797.29,14243.11,14380.2,63346886560,-160.08487327091098,46.508707169079614,34.021330891139094,2.9675629774526526
20180719,Monero,4274.81,4399.75,4242.45,4272.67,923915185,16.34378755145599,48.48432217035242,109.08207722319915,20.883762521689338
20180720,Bitcoin,229017.69,232920.93,224597.05,225543.81,151408862595,5192.192075431871,54.681156368843745,199.41008591984928,35.95372444056891
20180720,Ethereum,14393.18,14393.18,13607.62,13822.46,55858983641,-181.83832760744554,44.839506623552126,-15.914845505865724,7.666112109687876
20180720,Monero,4279.8,4279.8,3950.78,3992.24,1153721777,9.079394710901397,45.90041178446045,38.62680832308585,2.9034541115084127
20180721,Bitcoin,224919.71,227517.41,222157.13,226956.08,113996997453,6066.722662204789,55.11239374279521,165.43732685208306,30.726205605317997
20180721,Ethereum,13786.27,14318.66,13636.29,14145.92,46016843390,-171.00632371034408,46.00219256989541,2.7966064602962875,7.666112109687878
20180721,Monero,3971.16,4056.78,3902.64,4041.86,690914917,7.24274055136766,46.42306011638008,14.383977738148724,0.2720527573434789
20180722,Bitcoin,226910.5,230585.9,225871.05,226931.62,113044124337,6680.808533184056,55.1029992186582,160.01085172403916,34.131055886213275
20180722,Ethereum,14145.98,14404.77,14013.86,14060.91,40947466632,-167.35234545807907,45.740070372342046,22.130912451205596,5.971599895925032
20180722,Monero,4034.12,4077.0,3914.91,3937.67,1061216044,-2.5902248505622083,45.46889713235668,1.9975017660925267,1.404074762679208
20180723,Bitcoin,226675.1,237582.53,226503.6,235736.34,156905046080,7788.166198103107,57.782769725401394,171.40946795579168,41.17794051067546
20180723,Ethereum,14045.51,14361.22,13748.63,13783.03,48821885043,-184.74945827515876,44.87541259124588,-2.7725265066105895,10.60410596396199
20180723,Monero,3929.72,4280.73,3929.72,4083.52,1676675666,1.370160943944029,47.04505238821923,37.855945212645594,12.145006801928304
20180724,Bitcoin,236364.41,258043.8,236027.17,258043.8,222922917979,10346.512560098345,63.493689353242175,226.40424809944798,55.92018467814728
20180724,Ethereum,13818.75,14737.86,13801.26,14683.67,70069025120,-124.42834201190271,48.16105843289842,54.45936918473966,2.9079581006412414
20180724,Monero,4099.5,4533.82,4058.55,4514.98,1271364160,38.87587447589067,51.348425260150854,125.34040552413614,23.248364635767178
20180725,Bitcoin,256551.68,257690.9,247571.99,250481.44,178962768360,11629.740820235893,60.61795937473286,198.85425712007205,55.92018467814729
20180725,Ethereum,14692.8,14783.49,14281.57,14465.85,59112761460,-93.1261757998127,47.45341794144124,64.10470827307319,1.9889003829440306
20180725,Monero,4466.69,4540.48,4237.68,4370.01,984466665,56.25310445703599,49.93785988808638,120.00693006696133,23.520257146521498
20180726,Bitcoin,248527.18,251976.29,239465.51,241680.32,148902939029,11800.50278108177,57.48348664496977,145.52849904740935,40.03188475804442
20180726,Ethereum,14356.03,14701.46,14024.52,14103.94,49285696585,-96.41073303193843,46.2845149872845,30.247126255827304,6.9909704809391044
20180726,Monero,4345.83,4395.85,4132.28,4158.32,921591671,52.33973074474761,47.94817794735566,62.51061376159835,16.53630994829908
20180727,Bitcoin,243306.09,252862.19,239920.17,249873.79,159009513682,12453.422120421572,59.50031089717011,140.72508017537908,40.73734456993666
20180727,Ethereum,14200.07,14482.01,14025.08,14373.19,53073557801,-76.40677379178669,47.283899511333644,29.312744603459233,6.9909704809391
20180727,Monero,4186.98,4347.89,4133.15,4286.38,843277906,58.89284557706014,49.21445933457192,67.92417899224009,16.536309948299074
20180728,Bitcoin,249605.63,251249.17,247824.58,250311.16,121876258694,12857.939185483556,59.6061217815485,134.47574949258197,40.73734456993666
20180728,Ethereum,14351.01,14409.55,14146.63,14266.07,46806900417,-68.40860887381314,46.92458753653092,22.558023223801765,6.9909704809391116
20180728,Monero,4281.12,4316.5,4230.71,4259.31,713948130,61.19647861574322,48.954035457562,68.74272053370744,16.53630994829907
20180729,Bitcoin,250728.84,252758.9,248753.76,251115.04,125495190939,13092.466467962513,59.80578940490106,125.96510140907917,42.064550265057235
20180729,Ethereum,14266.59,14371.73,14138.17,14258.95,49863010539,-61.930632270003116,46.90008197301555,15.281772067377606,7.181408356911099
20180729,Monero,4268.66,4318.95,4113.65,4135.89,907226838,52.45845346239457,47.761994763866284,35.66848167009369,8.23423927850667
20180730,Bitcoin,251210.38,251635.7,241919.21,249954.57,169623027000,13034.437911865272,59.367554258188214,106.11496712026678,28.173655080870585
20180730,Ethereum,14263.9,14298.27,13708.23,13966.11,65436282450,-79.509988124335,45.88062886749455,-32.3439547102011,16.472348687871744
20180730,Monero,4142.28,4146.34,3939.95,4027.21,884478641,36.34497559624015,46.725554229962384,-24.77302959540739,2.754540977975071
20180731,Bitcoin,249886.57,249896.65,235095.03,237645.76,161502316320,11858.533967209456,54.949480368175024,76.52079182318639,16.06110819847564
20180731,Ethereum,13966.09,13966.09,13147.48,13252.03,55610849920,-149.34053771819526,43.4956777506391,-120.00644428580819,26.70160968841879
20180731,Monero,4018.22,4097.6,3708.01,3736.08,968370030,0.0822225604065352,44.07512580393935,-96.62633788764235,15.063435270095887
20180801,Bitcoin,237546.17,237546.17,229471.35,233139.25,146692029120,10442.608039433922,53.44313933528459,47.40955042390943,7.141832379918467
20180801,Ethereum,13265.98,13314.53,12550.35,12864.76,57729322560,-233.24252913540113,42.263134778813125,-182.49838096138245,35.66957129183369
20180801,Monero,3738.5,3956.5,3667.41,3918.44,972781555,-13.782466827330609,46.0578211356653,-89.00333332004311,17.028570142313416
20180802,Bitcoin,233682.56,236087.89,230292.5,231630.46,128993907100,9093.90096736551,52.94049656323524,41.831308919329615,7.141832379918467
20180802,Ethereum,12880.87,13010.29,12559.56,12630.33,48036273000,-315.02064173707913,41.52624719169419,-182.17105263457276,35.669571291833705
20180802,Monero,3919.3,3994.64,3706.41,3758.69,746721767,-37.231639802596874,44.624131054186584,-91.93899846058501,14.371315717840922
20180803,Bitcoin,231961.08,231961.08,224799.01,228042.48,141933199100,7647.366811558488,51.74329834193668,23.991116622858907,1.322920759747251
20180803,Ethereum,12655.08,12899.92,12266.84,12829.77,52831057160,-359.59209016589193,42.40995619116381,-168.68492488521312,39.79565501479185
20180803,Monero,3759.1,3759.1,3541.25,3681.46,689631272,-61.34000450056783,43.94009140949484,-136.8747769459296,22.51543830519788
20180804,Bitcoin,227511.72,229310.73,213607.78,215099.72,130548708150,5394.421967988223,47.71661206677164,-10.347552580094737,15.807953263969305
20180804,Ethereum,12791.78,12851.39,12349.49,12455.8,44854125900,-420.24718975922406,41.20209949184926,-162.1885752480285,39.795655014791855
20180804,Monero,3675.09,3701.61,3470.14,3486.48,581683881,-95.08325314427111,42.24866997483363,-157.36916270290533,25.764988943946577
20180805,Bitcoin,215045.58,217238.22,212281.31,216189.46,112525579350,3654.7501735330443,48.06861223010429,-27.891828161277733,17.345238206176877
20180805,Ethereum,12458.68,12653.5,12308.38,12555.63,42721739700,-455.0162029476269,41.66093248111485,-148.4308574632477,40.40902784276707
20180805,Monero,3488.46,3599.12,3425.15,3586.83,615884028,-112.4315732708842,43.408495549735,-146.2987247686602,27.81246738081186
20180806,Bitcoin,215935.26,219102.93,210664.48,212537.38,120026540700,1958.7758596603526,46.972232514673074,-33.85987709764707,14.211443870251053
20180806,Ethereum,12552.26,12673.73,12330.55,12432.76,42339936240,-486.873108403528,41.251071949628006,-136.82610181714952,39.660543830530095
20180806,Monero,3591.65,3665.15,3445.09,3471.41,655396458,-133.949583931098,42.39543196409988,-134.5999556523331,22.51125097094935
20180807,Bitcoin,212729.76,218484.63,206307.19,206456.38,143162561600,122.6048062312766,45.196560415042846,-48.974868580099645,19.576298280207844
20180807,Ethereum,12436.72,12577.47,11497.43,11623.93,55896316200,-570.8058621549735,38.66098313719881,-177.2581069839582,51.129195397796245
20180807,Monero,3488.05,3601.47,3302.97,3302.97,743034117,-162.71874232378832,40.95255149328071,-153.95218898949972,29.261726512263735
20180808,Bitcoin,206015.06,206015.06,190117.63,192547.6,154642370050,-2426.920261911,41.4858359645247,-101.0163918582507,35.57737699882267
20180808,Ethereum,11600.0,11623.79,10801.27,10889.18,61561002800,-688.672767662174,36.50691164767668,-223.97652718227815,58.22208123166822
20180808,Monero,3298.94,3298.94,2852.02,2886.6,955421829,-216.61903744827578,37.67380227956021,-227.3864633181303,45.396219391994194
20180809,Bitcoin,192779.89,202568.44,191052.82,200810.5,130456213920,-3737.6054832542723,44.29646047193575,-94.32244800522615,35.57737699882267
20180809,Ethereum,10913.67,11340.93,10811.04,11177.12,49424617530,-750.2009384423254,37.90939834092576,-193.13408118748004,58.22208123166822
20180809,Monero,2895.92,3116.76,2895.92,3073.6,735668927,-241.46264146377644,39.909030531115,-196.7945398372563,45.396219391994194
20180810,Bitcoin,201032.88,201639.83,187361.32,189202.65,138541378560,-5647.8841554376995,41.406120599559706,-114.52864630807765,38.75241822087056
20180810,Ethereum,11189.82,11228.64,10082.69,10223.11,51988044800,-865.960833629706,35.24131959688856,-207.0061979561894,64.39926952768367
20180810,Monero,3073.67,3094.81,2778.38,2805.94,726605888,-279.5270874421458,37.896618836670434,-199.62169145145705,48.869692609944316
20180811,Bitcoin,190095.51,198391.35,187736.6,193474.08,124394478350,-6739.437027884094,42.82622897869213,-113.32225691730392,38.75241822087056
20180811,Ethereum,10272.27,10272.27,9480.14,9898.82,55019860470,-972.6566964274607,34.390200480100376,-214.12490571370284,68.51598466384414
20180811,Monero,2832.64,2980.7,2707.1,2877.0,936929801,-300.4955612150311,38.74492518169062,-184.38362939747222,50.894649390755035
20180812,Bitcoin,193102.85,196981.1,191684.61,194302.59,174098797750,-7451.7476028448145,43.10292752418409,-110.45055236529095,38.75241822087055
20180812,Ethereum,9859.21,10097.9,9790.96,9820.71,49950782020,-1051.3969114806569,34.184486606045084,-182.63763849597754,68.51598466384414
20180812,Monero,2873.0,2938.41,2832.0,2864.3,563105625,-314.51250720558255,38.64732319374324,-159.73798460695335,50.89464939075504
20180813,Bitcoin,194939.75,200955.45,191384.86,193593.6,125545629180,-7981.463094875624,42.91905122137009,-108.04840513891358,30.30678311433833
20180813,Ethereum,9843.58,9946.28,8759.16,8807.14,53833331790,-1181.9608188701368,31.643600843537683,-191.99215393220058,74.3253235436294
20180813,Monero,2864.32,2994.17,2709.25,2712.5,784015390,-334.01965854056607,37.47988631283707,-151.8816907388616,54.44487383657083
20180814,Bitcoin,193961.74,193970.37,184194.95,191248.65,163546841600,-8492.587049089227,42.30161419623088,-127.93494569835761,37.646414122279474
20180814,Ethereum,8833.79,8833.79,7855.44,8604.49,65948396800,-1286.9506515100966,31.164494107981753,-198.19157373008628,78.10744232706679
20180814,Monero,2715.41,2715.41,2444.34,2596.74,979198810,-354.73096333531794,36.60752899501723,-161.9456807890247,60.95684471497205
20180815,Bitcoin,191681.95,202991.38,191681.95,194365.5,150828814500,-8547.621063939383,43.42080691834402,-100.54667374228447,20.610541331636544
20180815,Ethereum,8638.72,9353.61,8630.47,8699.63,57865801500,-1346.9520229344525,31.66697186444354,-158.9530367454432,63.31502615169049
20180815,Monero,2606.13,2896.86,2606.13,2758.99,728197431,-353.9722310424859,38.67704441288518,-124.68007686876419,45.70660243681827
20180816,Bitcoin,194051.11,199578.01,193501.72,195299.73,133445188600,-8418.804624702985,43.75907020940727,-94.27281276759479,20.61054133163654
20180816,Ethereum,8716.91,9202.02,8661.01,8880.46,47878065100,-1364.1865786323397,32.63386078394507,-142.54975608937184,63.31502615169048
20180816,Monero,2754.69,2856.31,2742.39,2807.95,632502114,-345.43827006043693,39.295673859624,-108.73507004838928,45.70660243681826
20180817,Bitcoin,194970.3,202398.71,194480.18,202341.21,153524456520,-7660.225766330317,46.26400714090429,-75.13228658070275,15.502887515160637
20180817,Ethereum,8845.68,9721.6,8835.31,9708.04,61356404080,-1296.1253720864443,36.863370906012484,-110.43812049857917,49.165191278117504
20180817,Monero,2798.25,3110.56,2792.81,3050.27,793252278,-315.4851294612772,42.27711765888601,-79.10099584092055,26.51386975927747
20180818,Bitcoin,202177.14,203218.82,195123.05,197273.67,122364609200,-7382.849785937666,44.77917657443129,-73.87386155211757,14.002411251652378
20180818,Ethereum,9728.65,9840.9,8799.98,9084.39,54173054200,-1277.7802630024908,35.14330454266836,-106.68501943615804,46.059160596568546
20180818,Monero,3052.97,3221.54,2920.67,3014.66,909068207,-291.2629807928615,41.96379793006994,-65.6827283483311,19.18834362531928
20180819,Bitcoin,197237.12,200781.37,195363.2,199801.41,101686030700,-6879.754305163515,45.67880147725536,-68.72021741324909,14.00241125165238
20180819,Ethereum,9080.03,9430.98,8946.81,9238.61,44465316100,-1236.5432657087695,35.90832806214654,-99.00437991404232,46.059160596568546
20180819,Monero,3016.16,3035.88,2917.34,3022.6,530466114,-268.33288732566507,42.06283809937082,-68.47417256402467,19.338150611231196
20180820,Bitcoin,199624.16,200742.28,193403.13,193728.65,112551555900,-6891.626115894149,43.90128829948367,-72.64852681955698,16.948924609908538
20180820,Ethereum,9255.11,9346.96,8399.25,8423.94,43416077110,-1255.1313360261229,33.73387290261836,-106.58394600595102,51.3699781250452
20180820,Monero,3021.63,3133.95,2867.45,2867.45,681976259,-259.6864279160304,40.66022871136152,-67.89981522869031,12.75763886548497
20180821,Bitcoin,193549.97,199687.22,193463.04,199315.24,103736838060,-6376.736439219938,45.90457276150891,-63.59854903766,16.948924609908545
20180821,Ethereum,8395.91,8784.14,8395.91,8660.47,35758274040,-1236.5226579439786,34.917586634435324,-101.88423701837344,51.40117764221013
20180821,Monero,2862.94,2964.56,2833.65,2915.53,663557849,-246.11730526841347,41.28785632416775,-69.5334897607756,14.494709870744432
20180822,Bitcoin,198738.7,208866.45,193341.77,195382.39,143030890400,-6214.39510918493,44.74103730186755,-54.828903133472075,1.1714307434054283
20180822,Ethereum,8639.5,9114.97,8119.54,8313.89,46194702400,-1235.4991904101753,33.997058716631756,-97.79045708442759,41.770613234072684
20180822,Monero,2909.29,3019.95,2706.47,2760.07,666481280,-245.08283817676647,39.87708369476829,-74.30714069812302,20.834730503226492
20180823,Bitcoin,195389.88,200762.74,195389.88,200405.16,105070662060,-5615.708481844893,46.53156208165591,-52.84879360831122,1.1714307434054352
20180823,Ethereum,8333.7,8572.84,8313.52,8497.95,38982663720,-1205.9347165257404,34.93936100653406,-93.613663379376,41.77061323407267
20180823,Monero,2756.06,2802.35,2726.29,2761.96,593857255,-241.32862221405958,39.90290953944251,-77.9888878776031,20.834730503226496
20180824,Bitcoin,201891.64,207082.29,200262.09,207082.29,126278421120,-4550.006782568817,48.812489233186696,-28.88513856759777,11.909073472888679
20180824,Ethereum,8570.27,8730.23,8439.27,8719.91,44688438720,-1151.3226105874983,36.077819221843065,-82.93713961375657,37.032075273808935
20180824,Monero,2779.67,2904.92,2731.2,2889.34,901771690,-225.4757336710377,41.65040102852084,-63.93071765229155,13.10593182117975
20180825,Bitcoin,206053.83,208190.42,205471.54,207379.69,101574253800,-3639.4791631067055,48.91290444768869,-17.359287064888978,13.6672809196034
20180825,Ethereum,8686.25,8693.42,8538.76,8574.79,37051942680,-1106.9913867260566,35.6558263765897,-78.98001375393456,37.032075273808935
20180825,Monero,2871.98,2953.82,2824.03,2837.62,540637751,-214.61166733481195,41.147839559027844,-56.508009395394495,9.535447712457515
20180826,Bitcoin,207117.53,207734.16,203012.06,205664.71,101049916500,-3021.4347984214546,48.34712455145407,-19.585420201031816,8.528060353390737
20180826,Ethereum,8571.08,8571.08,8353.95,8438.37,36999508950,-1070.5261670428627,35.25481446283543,-79.91643169974483,39.734792001078866
20180826,Monero,2845.57,2922.25,2799.53,2922.25,1425256102,-196.9031063325292,42.325826464701485,-52.18382766876909,11.039489525340356
20180827,Bitcoin,205753.13,211083.06,205106.51,211083.06,123222540000,-2070.5466517487657,50.22875284631254,2.046453265116982,14.176037468751973
20180827,Ethereum,8442.23,8756.59,8390.11,8756.59,43132181400,-1004.3717508575373,36.96552907153382,-69.87994773012646,33.5825090622627
20180827,Monero,2921.09,3208.08,2868.18,3204.86,884528736,-158.24058011897432,46.055828116556185,-14.045516745730216,8.0297822141805
20180828,Bitcoin,211370.1,218071.53,211102.01,217664.2,142934339620,-776.9616177260468,52.40715630702917,44.03124970786702,24.56603822258651
20180828,Ethereum,8792.38,9122.15,8698.0,9094.51,46418984550,-914.1389546911705,38.743529001908186,-53.7084219750933,22.24499416708211
20180828,Monero,3206.65,3304.95,3146.84,3298.05,690565787,-118.71215553434877,47.22022286971963,21.283435330089034,13.416648902490932
20180829,Bitcoin,216892.86,217553.17,213195.56,215530.34,126797593920,75.16274360491661,51.64891223435437,54.800007956970745,24.56603822258651
20180829,Ethereum,9057.85,9085.62,8786.39,8848.32,45094884640,-852.6652943934041,37.937042928532506,-53.449928831245856,22.244994167082115
20180829,Monero,3291.76,3307.05,3099.5,3167.1,603908606,-96.83590088218534,45.783656703891495,17.168895283238367,10.04936899005634
20180830,Bitcoin,215602.45,216487.97,209203.03,213596.64,136615619250,587.6697190795676,50.95775768647356,51.479521693465564,15.442443169755046
20180830,Ethereum,8869.05,8914.66,8423.93,8696.17,46314477900,-806.922508753918,37.43879628913624,-61.23251301081458,29.066044605921597
20180830,Monero,3174.12,3244.37,2974.19,3147.03,1079187635,-80.1938677400949,45.56387910790914,7.970606438108716,1.52075570257531
20180831,Bitcoin,213961.4,216513.98,212310.51,215912.95,137926542000,1167.2862985074462,51.757725670811546,73.11936330105232,15.4855507033044
20180831,Ethereum,8716.8,8730.02,8544.78,8682.56,43317398800,-762.9741438368983,37.39335143449489,-60.04195622014681,29.066044605921586
20180831,Monero,3166.3,3604.56,3159.49,3579.07,1759942860,-31.77661821007996,50.82104935773101,98.64925861379785,20.460825056206254
20180901,Bitcoin,216085.46,222142.76,215878.11,220638.56,126251601650,1985.0711821218429,53.36324330273769,116.05521383991093,24.401205364370607
20180901,Ethereum,8695.67,9236.99,8695.67,9058.99,47439781990,-689.8181981744237,39.49473517232895,-39.20351101230138,13.19518587065542
20180901,Monero,3566.53,3809.28,3545.31,3710.6,1619841130,17.01167265486174,52.27267971626801,167.4915540770091,28.782588388087255
20180902,Bitcoin,220525.99,224106.45,218764.74,223076.14,132799980420,2797.614766923769,54.17700093188275,139.90890618259147,27.262756180743953
20180902,Ethereum,9062.43,9161.6,8923.57,9029.24,40520566650,-627.0143296562546,39.38665153016634,-33.64661038398246,13.19518587065541
20180902,Monero,3711.22,3831.76,3578.59,3695.97,1095391109,53.87518632221054,52.09574144867052,169.62994411514217,29.646599056701472
20180903,Bitcoin,223240.57,224433.9,221066.75,222658.78,125367511440,3369.0476636554813,54.010077718039305,142.80201738817615,27.75023839176028
20180903,Ethereum,9052.91,9065.48,8815.25,8871.28,42767613810,-583.2643548382439,38.803376090412144,-38.52591609464629,15.725296103619964
20180903,Monero,3683.59,4158.1,3657.74,4157.34,1650170080,118.94733878156057,56.85960591101721,226.68326313809197,40.793194681640166
20180904,Bitcoin,223221.04,227070.78,222988.69,226253.26,131346051760,4065.096939856594,55.238795234074395,154.732457296777,31.691075179321547
20180904,Ethereum,8891.25,8961.42,8736.29,8781.41,47787374580,-549.5095386151515,38.468089549041885,-42.74213592143569,17.59684701353624
20180904,Monero,4153.48,4296.18,4144.76,4239.79,1626738326,175.15147716103365,57.63839920366415,251.44032901202473,44.75228692306931
20180905,Bitcoin,226512.12,227341.99,209015.38,209015.38,178480154200,3189.007262351981,48.7740786968708,77.3004212680923,0.6061851437199912
20180905,Ethereum,8801.6,8866.78,7148.82,7148.82,73552300300,-647.0363402795083,33.094248902624585,-148.00405561301199,44.21939893614859
20180905,Monero,4242.72,4310.85,3540.52,3540.52,1688589906,161.40780806049588,49.75752558768347,146.6476555907215,10.262275852196957
20180906,Bitcoin,207619.23,207619.23,196849.07,200674.04,169763850450,1800.8642128842475,46.07482202992025,-20.37844696251609,17.515159185156545
20180906,Ethereum,7119.7,7122.99,6704.01,7075.66,64460822850,-721.9087194720432,32.88131093184688,-237.96970442345074,49.140999730008375
20180906,Monero,3551.4,3625.9,3344.64,3611.06,1469323557,154.4276934311797,50.4643220690793,85.66632344647478,1.8525090812933072
20180907,Bitcoin,200953.63,201765.27,196889.26,199049.95,131262585720,563.20804349627,45.566894138817936,-40.19931383695043,17.51515918515654
20180907,Ethereum,7064.86,7199.08,6681.35,6685.29,51655164540,-803.4831622072534,31.753545443259256,-245.91224026022843,46.772976097008375
20180907,Monero,3607.3,3685.85,3415.39,3443.55,1068225208,133.83646181640233,48.77861779190498,75.89544890066917,4.241943474647728
20180908,Bitcoin,199070.14,201352.91,190976.58,191853.57,118177373900,-986.9541182007524,43.375069373299205,-72.7927777297435,25.015643212232145
20180908,Ethereum,6714.96,6790.61,5955.28,6099.86,46752518000,-904.939228028773,30.14930739597318,-290.9950263079808,54.19197276349973
20180908,Monero,3447.92,3541.81,3148.31,3214.93,923411535,97.94103577272881,46.58172312941361,30.38802472826101,6.588184710501994
20180909,Bitcoin,191773.45,198641.5,191090.59,194161.0,113149290350,-2006.1528019440593,44.26432650928679,-74.45531374065044,25.015643212232135
20180909,Ethereum,6113.23,6399.23,5802.65,6068.21,48871973700,-976.6396872561318,30.064359906592685,-267.700953464916,55.58316053576146
20180909,Monero,3213.7,3412.11,3126.4,3273.05,1198219705,73.33805484651475,47.20702613007943,21.74936971182254,7.431555912221004
20180910,Bitcoin,194119.86,196381.26,193848.47,194986.41,114412850500,-2715.9634766495146,44.58635982561203,-72.03197680767292,25.015643212232153
20180910,Ethereum,6094.8,6219.01,5840.14,6071.02,46298682800,-1021.4613041749326,30.08245310113429,-224.86588439732023,55.583160535761444
20180910,Monero,3264.41,3362.27,3217.98,3254.36,1041267530,51.73551360977717,47.0239101148336,20.737153206596908,7.431555912221011
20180911,Bitcoin,194971.25,197035.54,192764.39,194642.39,118546428720,-3268.5749912859756,44.47556327742434,-74.24108538055232,26.512217696054837
20180911,Ethereum,6102.27,6112.4,5560.91,5698.55,48309568800,-1074.6500774967863,29.05183330962717,-203.58953601136884,58.234764510584824
20180911,Monero,3263.86,3362.55,3146.17,3253.02,992764872,34.113972599686804,47.01038527125175,13.477318469632932,10.459220540112065
20180912,Bitcoin,194431.25,195873.55,192833.21,195502.05,125092935170,-3595.707146727247,44.829963324758765,-74.5468642893927,26.512217696054837
20180912,Ethereum,5707.13,5712.18,5240.34,5642.74,57706008150,-1108.5275485894445,28.898370703881653,-187.5027243602878,61.08574488282953
20180912,Monero,3257.86,3262.79,3003.29,3210.96,1167702936,16.56394505503249,46.57541659046921,-9.09007943148856,16.28304702035154
20180913,Bitcoin,195145.06,200708.98,195145.06,200153.11,129321257010,-3440.005819546175,46.73286956628005,-48.2643168283433,14.831003533368367
20180913,Ethereum,5640.97,6572.22,5640.97,6490.89,71578741920,-1054.778244760735,34.3502473310065,-121.29115781654909,34.713358717455904
20180913,Monero,3212.31,3566.38,3212.31,3440.71,1311436478,20.952795895487725,49.22990981031096,39.925531412079046,1.3157241993708797
20180914,Bitcoin,200003.54,202480.48,198185.05,199920.66,125127725340,-3297.358274665894,46.64968099578786,-37.75871231496345,10.823649455808896
20180914,Ethereum,6528.3,6839.11,6288.93,6500.06,68521536430,-999.9151919631904,34.406500526047125,-91.50333028128752,27.7741088693031
20180914,Monero,3442.09,3602.94,3372.13,3590.54,1345673598,36.10482665771997,50.87653951348726,61.2595439009593,0.3356667835753483
20180915,Bitcoin,200209.62,201818.82,199722.12,201249.2,98923739100,-3042.0402463447244,47.20532885126605,-33.7131254612856,10.823649455808889
20180915,Ethereum,6453.25,6969.66,6446.85,6861.09,51379260930,-916.7361598059888,36.6184449102947,-71.51859027769896,24.422832722362735
20180915,Monero,3589.86,3759.18,3579.35,3672.26,1189044090,54.083599173339735,51.759323077928464,88.01713229491521,7.2423943336470575
20180916,Bitcoin,201048.67,201283.96,198693.3,200448.91,100690113610,-2871.178426476632,46.90093203382097,-40.22386076066803,12.842158303872726
20180916,Ethereum,6852.75,6852.75,6493.36,6784.66,46205010820,-847.2172467505652,36.349996031495444,-68.40180841339232,24.42283272236274
20180916,Monero,3653.07,3653.07,3499.62,3599.74,1053294995,61.768123518360426,50.91928251783544,63.28552160142637,3.3359882631948863
20180917,Bitcoin,200502.77,201307.66,192606.47,193335.34,120373808400,-3272.0566197255102,44.275641238703386,-74.24939290745382,23.756537610075902
20180917,Ethereum,6820.29,6902.75,6011.58,6090.59,62172829800,-838.4633718866207,34.007902600682456,-83.76396024263033,31.94942572219386
20180917,Monero,3616.77,3700.19,3299.4,3299.4,1242828684,43.126105571942844,47.60889805289772,26.611696893402183,5.868415137832071
20180918,Bitcoin,193458.31,196639.13,192990.13,196242.41,128750952090,-3316.943561789725,45.56381590350035,-76.20853987059307,23.7565376100759
20180918,Ethereum,6070.72,6571.61,6034.96,6467.44,55461512640,-791.9876765158779,36.312743194993125,-76.23158214874977,31.94942572219385
20180918,Monero,3283.73,3480.67,3221.23,3463.51,1081466231,41.120466376635704,49.4659555222681,13.862057110947323,9.242252224129672
20180919,Bitcoin,195781.46,198135.38,190757.45,196601.54,136157352840,-3285.662920252711,45.72416099593608,-76.80165356833731,27.558790259860423
20180919,Ethereum,6436.24,6571.4,6196.08,6451.51,53258297580,-747.8203633163957,36.25736793865363,-68.19499616168923,31.949425722193848
20180919,Monero,3456.43,3469.92,3258.89,3364.93,1081699612,31.216555709353543,48.39987724038989,5.339914583770405,9.242252224129665
20180920,Bitcoin,196201.54,200200.17,196112.62,199906.12,133321748820,-2960.0986236610042,47.204472031862096,-49.108930729291785,21.565546133602844
20180920,Ethereum,6447.85,6893.37,6371.23,6886.41,54641830340,-670.0012961280117,38.88927771223593,-46.76860729217914,22.029036062496584
20180920,Monero,3358.44,3566.08,3358.44,3565.32,1162752099,39.08686438074983,50.637024201714944,33.883695254137585,4.002459799696779
20180921,Bitcoin,200067.0,208681.05,199529.2,206857.25,200622005160,-2116.7874668024015,50.16226084163083,-0.8772977508077008,0.7763011650592138
20180921,Ethereum,6918.36,7628.99,6805.21,7573.58,87111046800,-546.579619030239,42.75288227613904,-8.705195375175926,3.0980404763205565
20180921,Monero,3566.88,3816.0,3555.73,3800.49,1436625850,63.56762628135175,53.10531612904893,86.21659749995516,8.22703343987357
20180922,Bitcoin,206348.46,208784.49,202725.52,205948.02,138166963080,-1504.4818314652657,49.784854779516735,3.7516101830336277,0.5521037184749823
20180922,Ethereum,7577.91,7696.14,7163.47,7367.83,58880721160,-460.0660017139762,41.93174253075192,-2.311222378997614,1.5606229967184047
20180922,Monero,3785.11,3836.09,3615.38,3744.42,897157235,77.55047248516894,52.45834975613862,83.31617670961178,9.1450616120829
20180923,Bitcoin,205743.97,207301.3,204644.07,205600.28,128603005000,-1035.3500450163265,49.63709973489005,3.706778552806196,0.5521037184749834
