,0
1388,35773995.425160006
1389,35401924.59516
1390,35246582.795159996
1391,33947275.44516
1392,34934913.63516
1393,34842695.40516
1394,35570678.52516
1395,33398370.12516
1396,31253725.775160003
1397,31638268.32516
1398,31598101.59516
1399,32460153.12516
1400,32188606.83516
1401,31112023.14516
1402,32376081.245160002
1403,32127213.155160002
1404,32972329.56516
1405,33361229.73516
1406,35299198.02516
1407,35925784.56516
1408,36560309.765159994
1409,37884808.23515999
1410,36898702.56516
1411,37409774.765159994
1412,38243803.62516
1413,40419641.465160005
1414,42740538.515159994
1415,43354280.52516
1416,43977098.975159995
1417,46933384.23515999
1418,52028857.145160004
1419,44621064.395160004
1420,49474808.07516
1421,47785808.49516
1422,43222067.13516
1423,42181909.175160006
1424,43153195.32516
1425,47793393.69516
1426,44939459.61516
1427,43962840.60516
1428,45089533.05516
1429,46065672.18516
1430,49425104.37516
1431,50605653.03516
1432,48841971.48515999
1433,45526281.90516
1434,47217535.11516
1435,45637218.03516
1436,41085374.34516
1437,43683525.93516
1438,37964160.00516
1439,38789963.82516
1440,42675123.90516
1441,41985478.295159996
1442,43123620.78516
1443,42450656.16516
1444,41426561.28516
1445,39666632.34516
1446,39272764.38516
1447,39760865.55516
1448,39511951.02516
1449,38020543.32516
1450,38322129.84516
1451,38186887.53516
1452,38460652.62516
1453,40368215.61516
1454,41818045.32516
1455,42499643.91516
1456,43927163.07516
1457,44529751.74516
1458,47920908.90516
1459,46935173.465160005
1460,48423078.81516
1461,48542532.81516
1462,47827431.63516
1463,45964719.36516
1464,46651103.85516
1465,46086237.36516
1466,44197090.41516
1467,40342932.90516
1468,41734000.53516
1469,41814274.65516
1470,41335768.50516
1471,41796570.69516
1472,44100219.15516
1473,43510753.65516
1474,40971556.35516
1475,40918703.765159994
1476,42062333.91516
1477,41200435.895160004
1478,41113484.73515999
1479,42055468.53516
1480,41264635.32516
1481,39437774.73515999
1482,38548412.61516
1483,38744162.37516
1484,38923584.60516
1485,39438084.33516
1486,41818962.515159994
1487,43003479.215160005
1488,42868279.475159995
1489,42599188.05516
1490,41653327.80516
1491,42324704.43516
1492,42018956.37516
1493,41592808.74516
1494,40701134.94516
1495,40954760.55516
1496,41673889.11516
1497,41246599.83516
1498,41330243.43516
1499,41289002.13516
1500,41006035.475159995
1501,40827235.02516
1502,40608519.395160004
1503,41011000.68516
1504,40715475.87516
1505,40072097.40516
1506,40274755.11516
1507,38909548.11516
1508,34451108.16516
1509,33917326.80516
1510,32507471.61516
1511,32942473.805159997
1512,33029475.275160003
1513,32461803.035159998
1514,33220471.385160003
1515,33420598.11516
1516,33606896.045159996
1517,33108233.64516
1518,32740068.93516
1519,32484118.745160002
1520,31833222.155160002
1521,32844348.665159997
1522,32696559.81516
1523,34103578.295159996
1524,33974876.28516
1525,32803908.45516
1526,32951597.97516
1527,32890139.79516
1528,33104468.135160003
1529,32401338.155160002
1530,31660780.11516
1531,32073905.195159998
1532,31495947.785159998
1533,31486516.59516
1534,32406859.35516
1535,32492158.025160003
1536,31808556.06516
1537,29544180.36516
1538,29574001.29516
1539,34088638.80516
1540,36468112.175160006
1541,37678038.00516
1542,36512195.34516
1543,37146252.27516
1544,36119739.93516
1545,36068346.33516
1546,36439751.52516
1547,36628693.95516001
1548,36277683.66516
1549,36975147.965160005
1550,36556435.895160004
1551,36624620.13516
1552,36358753.715160005
1553,34368732.63516
1554,34560734.94516
1555,35509416.425160006
1556,34339890.81516
1557,34606420.295159996
1558,34541009.55516
1559,34236978.48515999
1560,33352333.89516
1561,33650420.645160004
1562,33757516.44516
1563,32688458.61516
1564,32258321.01516
1565,31531377.635160003
1566,30035858.70516
1567,28674553.95516
1568,29180143.655160002
1569,27800155.83516
1570,28186619.195159998
1571,28370028.81516
1572,29605150.92516
1573,29339534.76516
1574,30477477.305159997
1575,29814919.11516
1576,29242506.12516
1577,28816684.86516
1578,28757722.83516
1579,28497648.51516
1580,29296733.85516
1581,29627447.285159998
1582,29670547.47516
1583,29702379.51516
1584,29060549.04516
1585,28616107.92516
1586,28368178.95516
1587,28371108.54516
1588,28352246.165159997
1589,27790411.17516
1590,27898168.745160002
1591,27039721.47516
1592,25796674.89516
1593,28307725.68516
1594,28035833.67516
1595,28085890.83516
1596,27948142.055159997
1597,29193397.11516
1598,28587303.51516
1599,28485607.655160002
1600,28294749.57516
1601,28078372.71516
1602,28301098.95516
1603,28414602.18516
1604,28820962.50516
1605,28319124.12516
1606,27923755.89516
1607,27785805.87516
1608,26958208.95516
1609,28433271.06516
1610,28728977.76516
1611,28731539.70516
1612,30121216.71516
1613,31623860.31516
1614,31248078.155160002
1615,30518846.31516
1616,31570682.64516
1617,31083360.635160003
1618,31682582.405160002
1619,31474829.195159998
1620,34036703.40516
1621,33949870.925160006
1622,33702219.30516
1623,34458253.475159995
1624,34570231.925160006
1625,33655798.65516
1626,33466251.21516
1627,33749268.185159996
1628,33661879.71516
1629,32453824.385160003
1630,32697753.06516
1631,32423290.08516
1632,33310483.71516
1633,34530964.32516
1634,36407411.225159995
1635,36080129.19516
1636,36931769.13516
1637,36453856.38516
1638,36789782.70516001
1639,36599788.925160006
1640,36400654.20516001
1641,35831311.41516
1642,37355946.93516
1643,37612342.175160006
1644,37957733.225159995
1645,38406473.91516
1646,39385764.515159994
1647,38373353.16516
1648,39561803.07516
1649,39914481.33516
1650,39432763.08516
1651,39909162.66516
1652,38312283.27516
1653,38486640.965160005
1654,37539538.44516
1655,39292020.215160005
1656,37357707.78516
1657,37400552.55516
1658,37920809.55516
1659,37899564.545159996
1660,38924477.28516
1661,37845855.395160004
1662,36609858.66516
1663,34549260.395160004
1664,34242699.63516
1665,33794803.895160004
1666,33436234.20516
1667,33292168.29516
1668,34486603.80516
1669,33824755.11516
1670,33753723.84516
1671,35011436.43516
1672,35210867.85516
1673,34388059.41516
1674,31292488.98516
1675,30579475.025160003
1676,30597286.055159997
1677,30487517.37516
1678,19286980.14516
1679,21643294.14516
1680,20199471.96516
1681,20944974.57516
1682,19418971.655160002
1683,20393987.195159998
1684,20378762.61516
1685,24258957.48516
1686,24240697.535159998
1687,24153172.32516
1688,22767716.195159998
1689,24976327.775160003
1690,26266318.745160002
1691,25999857.635160003
1692,26246257.95516
1693,25161908.46516
1694,24300145.89516
1695,23053934.945159998
1696,25036386.305159997
1697,25129632.665159997
1698,25778969.64516
1699,26514113.555159997
1700,26140928.165159997
1701,26796316.535159998
1702,26498242.68516
1703,28392317.43516
1704,27980181.785159998
1705,28477143.96516
1706,28337323.445159998
1707,26631178.47516
1708,26582866.68516
1709,27016932.33516
1710,26528437.71516
1711,26574815.79516
1712,25762596.96516
1713,27623842.50516
1714,27574021.415159997
1715,28138721.495160002
1716,27874165.71516
1717,26680395.84516
1718,26668731.665159997
1719,27621734.64516
1720,28808644.29516
1721,29275550.76516
1722,29388407.70516
1723,29816149.775160003
1724,30265442.58516
1725,30137705.495160002
1726,34014269.015159994
1727,33320661.81516
1728,34060434.24516
1729,34679967.06516
1730,34329546.30516
1731,34388135.52516
1732,34620250.38516
1733,35675955.425160006
1734,38527794.545159996
1735,37977514.08516
1736,36953339.225159995
1737,33727796.13516
1738,33129993.36516
1739,33969637.59516
1740,35789494.77516
1741,37535829.69516
1742,35986540.98515999
1743,36253483.265159994
1744,37389026.40516
1745,37604885.975159995
1746,37581149.975159995
1747,36773568.69516
1748,35033547.03516
1749,35415319.95516001
1750,35740483.80516
1751,34114780.65516
1752,34567142.37516
1753,34260837.03516
1754,35520635.55516
1755,36928034.58516
1756,36463161.15516
1757,37491861.33516
1758,36566806.20516001
1759,39295491.60516
1760,36766721.37516
1761,37205264.61516
1762,37757194.98515999
1763,37232991.87516
1764,36974380.41516
1765,37426907.25516
1766,37474740.45516001
1767,37501496.34516
1768,37852626.60516
1769,35572777.35516
1770,36312686.52516
1771,36235263.30516
1772,35896880.82516
1773,36142139.49516
1774,36486526.925160006
1775,36277046.40516
1776,35955891.87516
1777,35450533.08516
1778,35635584.87516
1779,35525958.09516
1780,36843356.40516
1781,36770707.475159995
1782,35507717.49516
1783,35298623.975159995
1784,34887971.82516
1785,34466763.60516
1786,34840893.27516
1787,35021602.925160006
1788,34695354.18516
1789,35025689.645160004
1790,34642224.24516
1791,34521543.45516001
1792,34700839.265159994
1793,34478398.11516
1794,35639186.55516
1795,35114924.10516
1796,35863215.69516
1797,35135700.84516
1798,35276534.015159994
1799,35139852.06516
1800,35277331.23515999
1801,35152277.34516
1802,35123927.015159994
1803,34869895.05516
1804,34734016.77516
1805,34683533.91516
1806,34820037.84516
1807,34921830.45516001
1808,34839772.265159994
1809,35632114.77516
1810,36148722.36516
1811,36392257.59516
1812,36223226.31516
1813,36783877.08516
1814,37650691.295159996
1815,41779502.70516001
1816,41254344.99516
1817,41987017.265159994
1818,41941660.86516
1819,42796862.49516
1820,44487595.83516
1821,41816930.765159994
1822,42546032.31516
1823,42357860.015159994
1824,44464290.69516
1825,44606637.03516
1826,43978336.08516
1827,44635676.225159995
1828,44338322.19516
1829,45106024.41516
1830,43163419.86516
1831,43835843.975159995
1832,44559468.18516
1833,44565199.65516
1834,45005623.715160005
1835,45108427.68516
1836,46473870.75516
1837,45414921.36516
1838,44544229.41516
1839,45078666.09516
1840,43871904.63516
1841,44309444.25516
1842,44245050.03516
1843,44668902.75516
1844,42966915.45516001
1845,43434879.725159995
1846,42793681.35516
1847,43767524.28516
1848,43565687.015159994
1849,44340435.215160005
1850,44220191.73515999
1851,45278719.295159996
1852,43169326.77516
1853,38735999.25516
1854,39723947.045159996
1855,38489046.81516
1856,38908314.87516
1857,39261724.56516
1858,38326521.00516
1859,38664733.20516001
1860,39148100.07516
1861,39292271.765159994
1862,39466168.925160006
1863,39018642.12516
1864,40368165.30516
1865,40756853.91516
1866,41352121.83516
1867,41224820.765159994
1868,41139058.98515999
1869,41534511.06516
1870,40950231.36516
1871,39138281.88516
1872,39403207.895160004
1873,38396368.05516
1874,40537116.60516
1875,40388373.15516
1876,40591514.61516
1877,40684186.925160006
1878,40434789.93516
1879,40737098.85516
1880,40366198.05516
1881,39630124.05516
1882,39405673.08516
1883,39377160.215160005
1884,39826005.395160004
1885,40289319.215160005
1886,39291081.09516
1887,39709208.795159996
1888,40392970.715160005
1889,40895086.44516
1890,41701320.965160005
1891,42025501.83516
1892,42658143.63516
1893,42170653.925160006
1894,42535173.09516
1895,42599283.515159994
1896,42024703.32516
1897,42170985.45516001
1898,42636029.16516
1899,43600204.83516
1900,44194801.95516001
1901,47485531.32516
1902,48010572.93516
1903,47838337.295159996
1904,48412707.215160005
1905,48128742.09516
1906,48294467.10516
1907,50402999.19516
1908,48947213.55516
1909,49561982.40516
1910,49604763.965160005
1911,50843051.73515999
1912,50681150.28516
1913,49992980.43516
1914,51435445.53516
1915,52128605.10516
1916,57427767.725159995
1917,57320257.83516
1918,54694189.35516
1919,57075311.34516
1920,56535193.50516
1921,56456436.425160006
1922,57934715.795159996
1923,59982593.37516
1924,59893739.465160005
1925,59076449.645160004
1926,58662655.05516
1927,61458721.02516
1928,64917385.175160006
1929,65499702.78516
1930,65580022.05516
1931,68525654.49515998
1932,68639427.33516
1933,67637121.84516
1934,67596084.36515999
1935,70347153.84516
1936,68843033.19516
1937,63039612.15516
1938,62956154.31516
1939,65182296.99516
1940,66874836.33516
1941,72205901.94516
1942,69215084.67515999
1943,70563289.47515999
1944,71306564.25516
1945,68517392.04516
1946,69721969.53515999
1947,70416795.78515999
1948,69858105.81516
1949,66759078.18516
1950,67588325.01516
1951,66585577.05516
1952,65699642.465160005
1953,68364644.43515998
1954,69596118.42515999
1955,69973862.67515999
1956,70430731.65516
1957,77286466.32516
1958,82735445.67515999
1959,84003077.07516
1960,86740773.12515998
1961,85314362.07516
1962,82870413.21516
1963,86381779.02516
1964,84402094.71516
1965,86233137.48516
1966,89501607.90516
1967,95908583.82516
1968,95310939.72515999
1969,97738103.10515998
1970,99265684.98516
1971,104622295.17515999
1972,105064801.29516
1973,106471590.15516
1974,116331599.37515998
1975,118702407.81516
1976,115769075.52516
1977,123304414.44516
1978,132834829.95515999
1979,142285305.45516002
1980,147210284.22516
1981,145494830.61516
1982,138634460.97516
1983,128580933.69516
1984,122475216.63516
1985,134766484.98516002
1986,141677996.67516002
1987,133029410.97515999
1988,130664775.18515998
1989,129267568.44516
1990,132431097.36515999
1991,130320972.12515998
1992,128089506.90516
1993,110881896.33516
1994,119102950.23516
1995,115692097.35515998
1996,116492049.57516
1997,116780054.97515999
1998,117444238.56516
1999,109622011.38516
2000,120617701.77516
2001,123720322.05515999
2002,123850645.59516
2003,119675929.53515999
2004,121207442.04516
2005,128109807.63516
2006,134692262.25516
2007,133035913.86515999
2008,137364366.96516
2009,141773024.52515998
2010,140463957.03516003
2011,166776898.44516
2012,167263892.79516003
2013,161599180.29516003
2014,172852060.56516
2015,171332072.91516003
2016,170330581.41516003
2017,176157955.17516002
2018,173365030.35516
2019,177760109.37516
2020,188735496.45516002
2021,186216034.86516
2022,200973727.74516
2023,202118867.19516
2024,207308463.66516003
2025,195332854.44516
2026,175247893.71516
2027,178667482.47516
2028,169108009.71516
2029,166101890.46516
2030,166057064.25516
2031,162279692.70516002
2032,178396043.25516
2033,173629711.26516
2034,181465796.91516003
2035,173688426.90515998
2036,175736437.35516
2037,176310653.76516
2038,184580687.67516002
2039,188345573.31516
2040,200136329.40515998
2041,204204305.70516002
2042,210421874.79516003
2043,207186766.35516
2044,222481548.15515998
2045,215431262.13516
2046,203141019.33516002
2047,206824134.45516002
2048,214588509.00516
2049,210866998.32516003
2050,213893206.74516
2051,213648074.49516
2052,210752905.56516
2053,199757337.72516
2054,200006177.43516
2055,193931201.07516003
2056,190099626.30516002
2057,202820970.33516002
2058,206563319.67516002
2059,206479308.42516002
2060,212983570.98516
2061,216751170.78516003
2062,216740907.54516003
2063,216993243.15515998
2064,218150640.18516
2065,212120742.87516
2066,216372653.82516003
2067,217474869.81516
2068,213760726.32516003
2069,205686258.99516
2070,213481963.77515998
2071,213282396.90515998
2072,219493924.92516002
2073,220996017.69516
2074,220316107.71516
2075,233089829.61516
2076,231402759.87516
2077,232172328.72516
2078,224767452.66516003
2079,221278118.76516
2080,204987426.00516
2081,203615660.64516
2082,204927398.43516
2083,194993744.40515998
2084,187591261.29516003
2085,185211311.91516003
2086,181090423.68516
2087,177303677.70516002
2088,195456050.73516
2089,197511507.06516
2090,197399329.95516002
2091,192238819.11516
2092,207552610.35516
2093,207843671.76516
2094,203541590.13516
2095,205591103.43516
2096,192133555.11516
2097,206737428.39516
2098,203436967.26516
2099,206895784.92516002
2100,210274149.15515998
2101,208230707.88516
2102,200100077.82516003
2103,202943317.80516002
2104,177102511.23516
2105,179891078.43516
2106,179732866.38516
