,datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
4403,20190813,Monero,2689.14,2867.35,2875.05,2668.81,2854965481,45.5837228,49.05079147,39.40542107,3.19890159,0
4404,20190814,Bitcoin,312720.89,338785.38,338787.53,311987.65,6.22E+11,5711.989729,48.43873206,-25.28493895,10.79749386,0
4405,20190814,Ethereum,5805.6,6489.93,6504.31,5797.02,2.32E+11,-276.3008242,39.96071385,-234.7871463,37.61322841,0
4406,20190814,Monero,2441.76,2660.41,2660.41,2440.76,2442635000,13.00831039,45.23099187,-53.2374889,17.60840685,0
4407,20190815,Bitcoin,323504.36,314935.65,327453.13,303543.93,7.18E+11,3506.95005,50.02286979,-35.50656262,15.94308619,0
4408,20190815,Ethereum,5913.88,5856.83,5944,5588.87,2.57E+11,-312.5524269,40.83659445,-267.968406,41.77881516,0
4409,20190815,Monero,2589.11,2465.28,2596.97,2340.31,2581023992,-0.907563273,47.73873632,-56.76880788,24.75203965,0
4410,20190816,Bitcoin,324126.64,322410.8,328813.43,307915.82,6.32E+11,1789.030186,50.11436438,-32.20488191,14.80264009,0
4411,20190816,Ethereum,5793.72,5893.83,5902,5635.78,2.23E+11,-346.9782418,40.16395736,-248.3292401,41.77881516,0
4412,20190816,Monero,2577.52,2578.11,2609.35,2447.21,2167485200,-12.72452909,47.56153749,-45.882002,23.34312217,0
4413,20190817,Bitcoin,320417.29,324393.76,327334.39,315875.03,4.31E+11,126.791203,49.55493376,-29.74773739,14.80264009,0
4414,20190817,Ethereum,5815,5810.11,5846.8,5718.11,1.73E+11,-368.2983163,40.34397727,-212.1625549,41.77881516,0
4415,20190817,Monero,2567.56,2585.34,2621.04,2537.96,2181434289,-22.63235669,47.40510958,-33.79390277,21.95288927,0
4416,20190818,Bitcoin,323989.4,320456.83,328413.09,316889.57,4.07E+11,-892.023057,50.109751,-23.67416776,13.78844513,0
4417,20190818,Ethereum,6090.76,5819.8,6185.61,5752.51,1.87E+11,-358.8069978,42.65669851,-142.870544,25.1627002,0
4418,20190818,Monero,2756.58,2567.85,2757.99,2557.63,2529519012,-15.05846256,50.59517364,13.39988237,6.868322638,0
4419,20190819,Bitcoin,341847.14,324129.48,341847.14,322968.31,5.02E+11,-255.5247928,52.79476378,15.0775604,1.814206031,0
4420,20190819,Ethereum,6360.03,6092.72,6374.69,6047.38,1.92E+11,-325.8015831,44.81766974,-79.75952206,16.98376426,0
4421,20190819,Monero,2823.25,2758.01,2839.06,2654.94,2517549561,-3.634488951,51.66488007,45.53704762,0.889208387,0
4422,20190820,Bitcoin,337277.64,342075.63,343037.5,332756.72,4.72E+11,-118.4503717,52.05320833,20.66118636,0.809391707,0
4423,20190820,Ethereum,6159.59,6355.37,6361.73,6129.95,2.01E+11,-312.219317,43.55377254,-82.80756923,16.98376426,0
4424,20190820,Monero,2686.79,2824.85,2850.98,2649.51,2351359201,-5.528361607,49.40012399,25.74709066,2.007225269,0
4425,20190821,Bitcoin,317593.94,337221,338291.03,312101.46,6.10E+11,-1579.915707,48.98704467,-25.75954447,16.15758485,0
4426,20190821,Ethereum,5854.74,6159.55,6172.26,5723.09,2.44E+11,-322.3384041,41.7034007,-134.0037851,28.47590754,0
4427,20190821,Monero,2523.87,2686.79,2704.91,2483.07,2207582271,-19.94563094,46.8629629,-40.00617057,12.69293163,0
4428,20190822,Bitcoin,317184.23,317543.19,320375.78,307804.52,5.35E+11,-2739.617087,48.9249904,-49.58264859,18.94659619,0
4429,20190822,Ethereum,5990.27,5852.78,6086.78,5741.42,2.37E+11,-315.7815817,42.82063701,-116.248357,28.47590754,0
4430,20190822,Monero,2575.2,2521.83,2609.52,2458.9,3026975658,-26.91921083,47.73780122,-49.81353534,14.60328986,0
4431,20190823,Bitcoin,326049.58,317539.44,327129.68,315718.82,4.90E+11,-2909.786919,50.33330052,-28.020677,12.65039975,0
4432,20190823,Ethereum,6099.55,5986.79,6137.15,5938.41,2.09E+11,-298.3283267,43.72030457,-85.27335025,26.00821414,0
4433,20190823,Monero,2574.09,2576.75,2620.6,2544.65,3096805867,-32.16461717,47.72022571,-38.40118985,13.38750311,0
4434,20190824,Bitcoin,319368.2,327153.89,327480.05,313783.52,4.86E+11,-3542.938476,49.27404293,-38.53482943,14.04406821,0
4435,20190824,Ethereum,6013,6119.31,6122.87,5897.88,1.96E+11,-288.1586446,43.16387169,-86.06935484,27.21076924,0
4436,20190824,Monero,2537.88,2581.58,2583.14,2472.19,2819471311,-38.79626468,47.13460798,-58.98507015,19.3673943,0
4437,20190825,Bitcoin,318694.16,319392.61,323915.5,314616.27,4.45E+11,-4052.391593,49.16606019,-44.5703297,14.04406821,0
4438,20190825,Ethereum,5873.2,6011.27,6040.46,5814.18,1.83E+11,-288.0592225,42.26504836,-95.27237992,29.73188242,0
4439,20190825,Monero,2526.45,2538.34,2583.91,2491.68,3054713654,-44.4616721,46.946479,-59.0547853,19.27385071,0
4440,20190826,Bitcoin,325996.36,318310.1,330444.51,318310.1,5.80E+11,-3822.842991,50.38461158,-28.89721135,7.435995842,0
4441,20190826,Ethereum,5938.81,5869.85,6080.66,5869.85,2.27E+11,-279.4647554,42.84289197,-79.30312947,27.46524892,0
4442,20190826,Monero,2505.43,2528.11,2624.35,2485.35,3012336730,-50.07050502,46.59269079,-58.64745922,14.24742931,0
4443,20190827,Bitcoin,319865.87,325748.67,326015.67,316782.01,4.64E+11,-4088.473995,49.35705895,-47.56753674,8.758688383,0
4444,20190827,Ethereum,5888.78,5933.8,5934.21,5824.6,1.90E+11,-273.5374121,42.50729449,-85.37875993,28.95873607,0
4445,20190827,Monero,2456.06,2503.79,2503.79,2435.04,2225451135,-57.83263332,45.75490754,-89.85743465,18.79821216,0
4446,20190828,Bitcoin,305704.16,319775.96,322155.9,304520.53,5.52E+11,-5379.706218,47.06337795,-86.86294502,18.72084996,0
4447,20190828,Ethereum,5449.72,5876.12,5889.76,5396.31,2.10E+11,-300.8009761,39.68511772,-121.5523478,41.20675485,0
4448,20190828,Monero,2267.95,2464.37,2492.57,2261.08,2711503492,-78.26093744,42.72670253,-138.9927161,32.11428441,0
4449,20190829,Bitcoin,298809.88,306557.57,306557.57,296027.01,5.36E+11,-6880.019256,45.98711985,-125.3421999,24.80059001,0
4450,20190829,Ethereum,5326.2,5465.77,5466.96,5252.5,2.24E+11,-328.5868342,38.93284799,-141.4224719,44.6330191,0
4451,20190829,Monero,2110.17,2272.55,2272.55,2106.48,1928804056,-105.9605952,40.40631682,-199.1888048,41.26456711,0
4452,20190830,Bitcoin,300327.32,297719.96,302140.59,295012.04,4.25E+11,-7856.024067,46.2669027,-127.2885604,25.51232686,0
4453,20190830,Ethereum,5282.85,5303.33,5343.51,5227.67,1.81E+11,-350.0699214,38.66673961,-138.6231081,45.22220091,0
4454,20190830,Monero,2123.05,2101.79,2130.53,2073.75,1927606114,-125.4276138,40.67837452,-201.1985907,43.00319575,0
4455,20190831,Bitcoin,301718.19,300680.44,303051.44,298620.89,3.59E+11,-8420.220268,46.52952768,-114.6586387,24.38299035,0
4456,20190831,Ethereum,5403.29,5291.07,5461.38,5257.07,1.83E+11,-353.30425,39.84840475,-118.4922191,37.78205576,0
4457,20190831,Monero,2115.82,2125.89,2134.44,2080.35,1574253165,-139.826929,40.57082207,-181.8215743,42.46466777,0
4458,20190901,Bitcoin,305706.56,301715.98,306921.68,300223.2,3.59E+11,-8448.136833,47.29369573,-97.02185844,19.49920323,0
4459,20190901,Ethereum,5376.96,5402.93,5441.73,5311.23,1.74E+11,-353.9124077,39.67553281,-111.4489419,37.78205576,0
4460,20190901,Monero,2248.69,2115.16,2328.34,2096.79,1575440453,-138.9156583,43.41508199,-129.1312479,18.75710634,0
4461,20190902,Bitcoin,324162.98,305700.66,325724.17,304860.31,5.40E+11,-6901.426713,50.66868818,-47.27689603,0.740687341,0
4462,20190902,Ethereum,5587.6,5379.27,5643.93,5340.23,2.04E+11,-333.5525038,41.76627918,-87.38665205,25.20772769,0
4463,20190902,Monero,2292.64,2247.77,2307.15,2194.63,2101262306,-133.1126324,44.32682151,-107.7638945,18.75710634,0
4464,20190903,Bitcoin,333345.28,324628.01,336877.33,323461.46,6.08E+11,-4878.476885,52.24259224,-2.813212412,10.36694759,0
4465,20190903,Ethereum,5632.33,5596.51,5721.71,5521.59,2.18E+11,-310.2316388,42.20629642,-70.383608,20.67901904,0
4466,20190903,Monero,2351.11,2297.24,2367.43,2295.83,2266623208,-122.3848756,45.53460262,-79.70246714,12.12855294,0
4467,20190904,Bitcoin,332297.22,333134.26,337571.28,327285.61,5.25E+11,-3321.555431,52.0465249,4.985319989,10.94140275,0
4468,20190904,Ethereum,5520.03,5629.78,5650,5499.1,1.86E+11,-297.3833072,41.39395942,-78.65113842,21.55599606,0
4469,20190904,Monero,2318.74,2349.58,2349.59,2254.45,1691463022,-115.1674607,44.97580566,-85.2094178,15.5859926,0
4470,20190905,Bitcoin,330211.24,330606.25,331826.67,328365.43,4.54E+11,-2230.295654,51.64742971,1.817800625,10.94140275,0
4471,20190905,Ethereum,5439.77,5494.38,5500.56,5362.64,1.75E+11,-290.3304741,40.81319205,-96.2792611,26.8048225,0
4472,20190905,Monero,2371.89,2308.96,2383.07,2300.68,2087854522,-103.9604551,46.09935024,-66.92971684,11.78201947,0
4473,20190906,Bitcoin,322878.99,329892.6,339889.75,320976.57,6.09E+11,-1934.812403,50.24642275,-1.454821442,17.92529387,0
4474,20190906,Ethereum,5300.27,5431.75,5542.35,5249.91,2.12E+11,-292.6243458,39.80893675,-105.3566226,30.8884927,0
4475,20190906,Monero,2357.76,2369.11,2480.31,2351.33,2001881763,-95.12248266,45.84191882,-48.08417292,1.419250254,0
4476,20190907,Bitcoin,328083.46,322988.63,329375.51,322832.27,4.78E+11,-1266.087891,51.21807972,0.169377172,17.92529387,0
4477,20190907,Ethereum,5560.86,5301.72,5641.63,5285.77,2.12E+11,-270.2989822,42.54110615,-76.98109125,24.35682938,0
4478,20190907,Monero,2445.5,2359.03,2456.34,2315.31,1977918437,-80.11492607,47.71735806,-40.05853007,4.909864023,0
4479,20190908,Bitcoin,325713.32,328110.27,330528.61,324709.32,4.26E+11,-916.8010755,50.75114598,9.899597602,18.9637646,0
4480,20190908,Ethereum,5657.35,5561.49,5707.93,5557.12,2.02E+11,-242.0300621,43.52306779,-44.28163092,20.07917707,0
4481,20190908,Monero,2413.73,2446.91,2481.54,2395.58,1814335336,-69.97823728,47.10632904,-26.20845225,2.203440711,0
4482,20190909,Bitcoin,322409.85,325786.96,326007.92,316481.22,5.49E+11,-896.2201107,50.0926912,-15.37574436,8.492900329,0
4483,20190909,Ethereum,5651.14,5657.78,5744.73,5534.77,2.26E+11,-217.6192551,43.47360308,-39.75007893,17.67743144,0
4484,20190909,Monero,2344.27,2414.72,2418.09,2327.84,1779667124,-66.77988296,45.78044284,-47.57948308,8.952681298,0
4485,20190910,Bitcoin,315497.65,322372.52,324179.72,312522.23,4.65E+11,-1421.282658,48.72434711,-39.19842027,3.794078806,0
4486,20190910,Ethereum,5607.21,5651.68,5740.58,5555.29,1.96E+11,-199.5183749,43.11501377,-37.15041518,17.67743144,0
4487,20190910,Monero,2252.69,2344.33,2369.75,2238.37,2323011684,-70.81855256,44.08791557,-73.72661304,17.03646227,0
4488,20190911,Bitcoin,317463.74,315737.78,318635.74,311300.74,4.81E+11,-1659.620408,49.13319875,-46.51662402,2.332340114,0
4489,20190911,Ethereum,5574.45,5609.2,5669.02,5505.07,2.23E+11,-185.6763933,42.84239772,-44.47283266,20.16741111,0
4490,20190911,Monero,2319.34,2254.86,2320.98,2188.28,2235937985,-67.85889424,45.60203831,-73.39418352,21.22235103,0
4491,20190912,Bitcoin,323038.38,315798.58,324035.32,313391.26,4.76E+11,-1382.738583,50.29567845,-0.916640948,8.426327562,0
4492,20190912,Ethereum,5617.14,5548.49,5647.63,5518.81,1.81E+11,-169.3100955,43.32547465,-36.44308933,20.16741111,0
4493,20190912,Monero,2331.36,2308.41,2342.4,2236.82,2576004529,-63.80789248,45.87548771,-57.01000147,18.48952178,0
4494,20190913,Bitcoin,319726.06,321417.66,322223.92,315592.36,4.35E+11,-1414.281328,49.5989522,-9.696761073,8.426327562,0
4495,20190913,Ethereum,5589.04,5584.9,5601.03,5511.03,1.84E+11,-156.7996332,43.07756305,-41.15742078,20.59258659,0
4496,20190913,Monero,2373.46,2319.31,2373.46,2250.55,2631857867,-56.54847068,46.84365485,-40.75229694,14.48879886,0
4497,20190914,Bitcoin,320374.46,319983.34,322356.59,318322.11,4.17E+11,-1371.152923,49.73994225,0.926561749,8.586468144,0
